País,Liga,Temporada,Fecha,Equipo Local,Equipo Visitante,Goles Local,Goles Visitante,Resultado,Goles Medio Tiempo Local,Goles Medio Tiempo Visitante,Resultado Medio Tiempo,Puntos_Local,Puntos_Visitante
España,LaLiga,1995/1996,1996-02-25 00:00:00,Ath Madrid,Celta,3.0,2.0,H,2.0,2.0,D,3,0
España,LaLiga,1995/1996,1996-02-25 00:00:00,Barcelona,Betis,1.0,0.0,H,0.0,0.0,D,3,0
España,LaLiga,1995/1996,1996-02-25 00:00:00,Compostela,Real Madrid,3.0,3.0,D,1.0,1.0,D,1,1
España,LaLiga,1995/1996,1996-02-25 00:00:00,Salamanca,Vallecano,1.0,2.0,A,0.0,1.0,A,0,3
España,LaLiga,1995/1996,1996-02-25 00:00:00,Sevilla,Ath Bilbao,1.0,1.0,D,1.0,0.0,H,1,1
España,LaLiga,1995/1996,1996-02-25 00:00:00,Sociedad,Valladolid,1.0,0.0,H,0.0,0.0,D,3,0
España,LaLiga,1995/1996,1996-02-25 00:00:00,Sp Gijon,Espanol,2.0,3.0,A,1.0,1.0,D,0,3
España,LaLiga,1995/1996,1996-02-25 00:00:00,Tenerife,Zaragoza,1.0,2.0,A,1.0,1.0,D,0,3
España,LaLiga,1995/1996,1996-02-25 00:00:00,Valencia,Oviedo,3.0,1.0,H,1.0,1.0,D,3,0
España,LaLiga,1995/1996,1996-03-02 00:00:00,Ath Bilbao,Barcelona,0.0,0.0,D,0.0,0.0,D,1,1
España,LaLiga,1995/1996,1996-03-02 00:00:00,Espanol,Sevilla,0.0,1.0,A,0.0,0.0,D,0,3
España,LaLiga,1995/1996,1996-03-02 00:00:00,Merida,Sociedad,1.0,2.0,A,0.0,1.0,A,0,3
España,LaLiga,1995/1996,1996-03-02 00:00:00,Real Madrid,Salamanca,5.0,0.0,H,2.0,0.0,H,3,0
España,LaLiga,1995/1996,1996-03-02 00:00:00,Valladolid,Santander,3.0,1.0,H,1.0,0.0,H,3,0
España,LaLiga,1995/1996,1996-03-03 00:00:00,Betis,Valencia,3.0,0.0,H,0.0,0.0,D,3,0
España,LaLiga,1995/1996,1996-03-03 00:00:00,Celta,Sp Gijon,0.0,0.0,D,0.0,0.0,D,1,1
España,LaLiga,1995/1996,1996-03-03 00:00:00,La Coruna,Ath Madrid,2.0,2.0,D,0.0,1.0,A,1,1
España,LaLiga,1995/1996,1996-03-03 00:00:00,Oviedo,Compostela,3.0,1.0,H,1.0,1.0,D,3,0
España,LaLiga,1995/1996,1996-03-03 00:00:00,Vallecano,Tenerife,2.0,4.0,A,0.0,1.0,A,0,3
España,LaLiga,1995/1996,1996-03-03 00:00:00,Zaragoza,Albacete,3.0,1.0,H,1.0,1.0,D,3,0
España,LaLiga,1995/1996,1996-03-09 00:00:00,Valencia,Barcelona,4.0,1.0,H,2.0,0.0,H,3,0
España,LaLiga,1995/1996,1996-03-10 00:00:00,Albacete,Vallecano,1.0,2.0,A,1.0,1.0,D,0,3
España,LaLiga,1995/1996,1996-03-10 00:00:00,Ath Madrid,Valladolid,0.0,2.0,A,0.0,0.0,D,0,3
España,LaLiga,1995/1996,1996-03-10 00:00:00,Compostela,Betis,1.0,2.0,A,0.0,0.0,D,0,3
España,LaLiga,1995/1996,1996-03-10 00:00:00,Espanol,Ath Bilbao,3.0,0.0,H,1.0,0.0,H,3,0
España,LaLiga,1995/1996,1996-03-10 00:00:00,Salamanca,Oviedo,0.0,1.0,A,0.0,0.0,D,0,3
España,LaLiga,1995/1996,1996-03-10 00:00:00,Santander,Merida,2.0,0.0,H,0.0,0.0,D,3,0
España,LaLiga,1995/1996,1996-03-10 00:00:00,Sevilla,Celta,0.0,0.0,D,0.0,0.0,D,1,1
España,LaLiga,1995/1996,1996-03-10 00:00:00,Sociedad,Zaragoza,3.0,1.0,H,1.0,1.0,D,3,0
España,LaLiga,1995/1996,1996-03-10 00:00:00,Sp Gijon,La Coruna,1.0,1.0,D,1.0,0.0,H,1,1
España,LaLiga,1995/1996,1996-03-10 00:00:00,Tenerife,Real Madrid,3.0,0.0,H,1.0,0.0,H,3,0
España,LaLiga,1995/1996,1996-03-16 00:00:00,Barcelona,Compostela,1.0,0.0,H,1.0,0.0,H,3,0
España,LaLiga,1995/1996,1996-03-16 00:00:00,Real Madrid,Albacete,2.0,0.0,H,1.0,0.0,H,3,0
España,LaLiga,1995/1996,1996-03-16 00:00:00,Zaragoza,Santander,1.0,2.0,A,1.0,2.0,A,0,3
España,LaLiga,1995/1996,1996-03-17 00:00:00,Ath Bilbao,Valencia,0.0,1.0,A,0.0,0.0,D,0,3
España,LaLiga,1995/1996,1996-03-17 00:00:00,Betis,Salamanca,4.0,0.0,H,1.0,0.0,H,3,0
España,LaLiga,1995/1996,1996-03-17 00:00:00,Celta,Espanol,4.0,2.0,H,4.0,0.0,H,3,0
España,LaLiga,1995/1996,1996-03-17 00:00:00,La Coruna,Sevilla,3.0,2.0,H,2.0,1.0,H,3,0
España,LaLiga,1995/1996,1996-03-17 00:00:00,Merida,Ath Madrid,0.0,1.0,A,0.0,0.0,D,0,3
España,LaLiga,1995/1996,1996-03-17 00:00:00,Oviedo,Tenerife,1.0,3.0,A,0.0,1.0,A,0,3
España,LaLiga,1995/1996,1996-03-17 00:00:00,Valladolid,Sp Gijon,1.0,0.0,H,0.0,0.0,D,3,0
España,LaLiga,1995/1996,1996-03-17 00:00:00,Vallecano,Sociedad,2.0,0.0,H,1.0,0.0,H,3,0
España,LaLiga,1995/1996,1996-03-23 00:00:00,Sp Gijon,Merida,3.0,1.0,H,1.0,1.0,D,3,0
España,LaLiga,1995/1996,1996-03-23 00:00:00,Tenerife,Betis,1.0,2.0,A,1.0,0.0,H,0,3
España,LaLiga,1995/1996,1996-03-24 00:00:00,Albacete,Oviedo,0.0,1.0,A,0.0,0.0,D,0,3
España,LaLiga,1995/1996,1996-03-24 00:00:00,Ath Madrid,Zaragoza,1.0,1.0,D,1.0,1.0,D,1,1
España,LaLiga,1995/1996,1996-03-24 00:00:00,Celta,Ath Bilbao,3.0,1.0,H,3.0,1.0,H,3,0
España,LaLiga,1995/1996,1996-03-24 00:00:00,Compostela,Valencia,0.0,4.0,A,0.0,2.0,A,0,3
España,LaLiga,1995/1996,1996-03-24 00:00:00,Espanol,La Coruna,0.0,0.0,D,0.0,0.0,D,1,1
España,LaLiga,1995/1996,1996-03-24 00:00:00,Salamanca,Barcelona,1.0,3.0,A,1.0,3.0,A,0,3
España,LaLiga,1995/1996,1996-03-24 00:00:00,Santander,Vallecano,1.0,2.0,A,0.0,0.0,D,0,3
España,LaLiga,1995/1996,1996-03-24 00:00:00,Sevilla,Valladolid,1.0,1.0,D,1.0,0.0,H,1,1
España,LaLiga,1995/1996,1996-03-24 00:00:00,Sociedad,Real Madrid,1.0,1.0,D,1.0,1.0,D,1,1
España,LaLiga,1995/1996,1996-03-27 00:00:00,Ath Bilbao,Compostela,0.0,0.0,D,0.0,0.0,D,1,1
España,LaLiga,1995/1996,1996-03-27 00:00:00,Barcelona,Tenerife,2.0,2.0,D,2.0,2.0,D,1,1
España,LaLiga,1995/1996,1996-03-27 00:00:00,Betis,Albacete,2.0,3.0,A,2.0,1.0,H,0,3
España,LaLiga,1995/1996,1996-03-27 00:00:00,La Coruna,Celta,2.0,1.0,H,1.0,0.0,H,3,0
España,LaLiga,1995/1996,1996-03-27 00:00:00,Merida,Sevilla,3.0,2.0,H,2.0,0.0,H,3,0
España,LaLiga,1995/1996,1996-03-27 00:00:00,Real Madrid,Santander,1.0,2.0,A,0.0,0.0,D,0,3
España,LaLiga,1995/1996,1996-03-27 00:00:00,Valencia,Salamanca,2.0,0.0,H,1.0,0.0,H,3,0
España,LaLiga,1995/1996,1996-03-27 00:00:00,Valladolid,Espanol,0.0,0.0,D,0.0,0.0,D,1,1
España,LaLiga,1995/1996,1996-03-27 00:00:00,Vallecano,Ath Madrid,0.0,3.0,A,0.0,1.0,A,0,3
España,LaLiga,1995/1996,1996-03-27 00:00:00,Zaragoza,Sp Gijon,1.0,1.0,D,1.0,1.0,D,1,1
España,LaLiga,1995/1996,1996-03-28 00:00:00,Oviedo,Sociedad,0.0,0.0,D,0.0,0.0,D,1,1
España,LaLiga,1995/1996,1996-03-31 00:00:00,Albacete,Barcelona,0.0,1.0,A,0.0,0.0,D,0,3
España,LaLiga,1995/1996,1996-03-31 00:00:00,Ath Madrid,Real Madrid,1.0,2.0,A,0.0,1.0,A,0,3
España,LaLiga,1995/1996,1996-03-31 00:00:00,Celta,Valladolid,1.0,1.0,D,1.0,0.0,H,1,1
España,LaLiga,1995/1996,1996-03-31 00:00:00,Espanol,Merida,3.0,0.0,H,0.0,0.0,D,3,0
España,LaLiga,1995/1996,1996-03-31 00:00:00,La Coruna,Ath Bilbao,0.0,0.0,D,0.0,0.0,D,1,1
España,LaLiga,1995/1996,1996-03-31 00:00:00,Salamanca,Compostela,1.0,0.0,H,0.0,0.0,D,3,0
España,LaLiga,1995/1996,1996-03-31 00:00:00,Santander,Oviedo,0.0,0.0,D,0.0,0.0,D,1,1
España,LaLiga,1995/1996,1996-03-31 00:00:00,Sevilla,Zaragoza,1.0,1.0,D,0.0,1.0,A,1,1
España,LaLiga,1995/1996,1996-03-31 00:00:00,Sociedad,Betis,1.0,1.0,D,0.0,1.0,A,1,1
España,LaLiga,1995/1996,1996-03-31 00:00:00,Sp Gijon,Vallecano,3.0,1.0,H,2.0,1.0,H,3,0
España,LaLiga,1995/1996,1996-03-31 00:00:00,Tenerife,Valencia,2.0,1.0,H,0.0,1.0,A,3,0
España,LaLiga,1995/1996,1996-04-06 00:00:00,Barcelona,Sociedad,1.0,0.0,H,1.0,0.0,H,3,0
España,LaLiga,1995/1996,1996-04-06 00:00:00,Oviedo,Ath Madrid,1.0,1.0,D,0.0,1.0,A,1,1
España,LaLiga,1995/1996,1996-04-06 00:00:00,Zaragoza,Espanol,1.0,1.0,D,1.0,1.0,D,1,1
España,LaLiga,1995/1996,1996-04-07 00:00:00,Ath Bilbao,Salamanca,3.0,1.0,H,1.0,0.0,H,3,0
España,LaLiga,1995/1996,1996-04-07 00:00:00,Betis,Santander,2.0,2.0,D,1.0,0.0,H,1,1
España,LaLiga,1995/1996,1996-04-07 00:00:00,Compostela,Tenerife,0.0,2.0,A,0.0,2.0,A,0,3
España,LaLiga,1995/1996,1996-04-07 00:00:00,Merida,Celta,2.0,0.0,H,1.0,0.0,H,3,0
España,LaLiga,1995/1996,1996-04-07 00:00:00,Real Madrid,Sp Gijon,0.0,1.0,A,0.0,1.0,A,0,3
España,LaLiga,1995/1996,1996-04-07 00:00:00,Valencia,Albacete,1.0,0.0,H,0.0,0.0,D,3,0
España,LaLiga,1995/1996,1996-04-07 00:00:00,Valladolid,La Coruna,2.0,2.0,D,2.0,1.0,H,1,1
España,LaLiga,1995/1996,1996-04-07 00:00:00,Vallecano,Sevilla,0.0,0.0,D,0.0,0.0,D,1,1
España,LaLiga,1995/1996,1996-04-13 00:00:00,Santander,Barcelona,1.0,1.0,D,0.0,1.0,A,1,1
España,LaLiga,1995/1996,1996-04-13 00:00:00,Sevilla,Real Madrid,0.0,1.0,A,0.0,0.0,D,0,3
España,LaLiga,1995/1996,1996-04-14 00:00:00,Albacete,Compostela,2.0,1.0,H,1.0,0.0,H,3,0
España,LaLiga,1995/1996,1996-04-14 00:00:00,Ath Madrid,Betis,1.0,1.0,D,1.0,1.0,D,1,1
España,LaLiga,1995/1996,1996-04-14 00:00:00,Celta,Zaragoza,1.0,1.0,D,1.0,0.0,H,1,1
España,LaLiga,1995/1996,1996-04-14 00:00:00,Espanol,Vallecano,4.0,2.0,H,1.0,1.0,D,3,0
España,LaLiga,1995/1996,1996-04-14 00:00:00,La Coruna,Merida,2.0,1.0,H,0.0,0.0,D,3,0
España,LaLiga,1995/1996,1996-04-14 00:00:00,Sociedad,Valencia,5.0,2.0,H,4.0,0.0,H,3,0
España,LaLiga,1995/1996,1996-04-14 00:00:00,Sp Gijon,Oviedo,0.0,1.0,A,0.0,1.0,A,0,3
España,LaLiga,1995/1996,1996-04-14 00:00:00,Tenerife,Salamanca,4.0,0.0,H,2.0,0.0,H,3,0
España,LaLiga,1995/1996,1996-04-14 00:00:00,Valladolid,Ath Bilbao,1.0,1.0,D,0.0,0.0,D,1,1
España,LaLiga,1995/1996,1996-04-20 00:00:00,Barcelona,Ath Madrid,1.0,3.0,A,1.0,1.0,D,0,3
España,LaLiga,1995/1996,1996-04-20 00:00:00,Valencia,Santander,2.0,1.0,H,2.0,1.0,H,3,0
España,LaLiga,1995/1996,1996-04-21 00:00:00,Ath Bilbao,Tenerife,2.0,0.0,H,1.0,0.0,H,3,0
España,LaLiga,1995/1996,1996-04-21 00:00:00,Betis,Sp Gijon,2.0,5.0,A,1.0,3.0,A,0,3
España,LaLiga,1995/1996,1996-04-21 00:00:00,Compostela,Sociedad,2.0,0.0,H,1.0,0.0,H,3,0
España,LaLiga,1995/1996,1996-04-21 00:00:00,Merida,Valladolid,1.0,0.0,H,0.0,0.0,D,3,0
España,LaLiga,1995/1996,1996-04-21 00:00:00,Oviedo,Sevilla,2.0,3.0,A,1.0,0.0,H,0,3
España,LaLiga,1995/1996,1996-04-21 00:00:00,Real Madrid,Espanol,1.0,2.0,A,0.0,0.0,D,0,3
España,LaLiga,1995/1996,1996-04-21 00:00:00,Salamanca,Albacete,2.0,4.0,A,1.0,2.0,A,0,3
España,LaLiga,1995/1996,1996-04-21 00:00:00,Vallecano,Celta,1.0,3.0,A,1.0,3.0,A,0,3
España,LaLiga,1995/1996,1996-04-21 00:00:00,Zaragoza,La Coruna,2.0,3.0,A,1.0,2.0,A,0,3
España,LaLiga,1995/1996,1996-04-27 00:00:00,Ath Madrid,Valencia,2.0,3.0,A,1.0,1.0,D,0,3
España,LaLiga,1995/1996,1996-04-28 00:00:00,Albacete,Tenerife,0.0,0.0,D,0.0,0.0,D,1,1
España,LaLiga,1995/1996,1996-04-28 00:00:00,Celta,Real Madrid,1.0,1.0,D,1.0,1.0,D,1,1
España,LaLiga,1995/1996,1996-04-28 00:00:00,La Coruna,Vallecano,1.0,0.0,H,0.0,0.0,D,3,0
España,LaLiga,1995/1996,1996-04-28 00:00:00,Merida,Ath Bilbao,1.0,0.0,H,0.0,0.0,D,3,0
España,LaLiga,1995/1996,1996-04-28 00:00:00,Santander,Compostela,1.0,0.0,H,1.0,0.0,H,3,0
España,LaLiga,1995/1996,1996-04-28 00:00:00,Sevilla,Betis,1.0,0.0,H,1.0,0.0,H,3,0
España,LaLiga,1995/1996,1996-04-28 00:00:00,Sociedad,Salamanca,1.0,0.0,H,1.0,0.0,H,3,0
España,LaLiga,1995/1996,1996-04-28 00:00:00,Sp Gijon,Barcelona,0.0,3.0,A,0.0,3.0,A,0,3
España,LaLiga,1995/1996,1996-04-28 00:00:00,Valladolid,Zaragoza,0.0,0.0,D,0.0,0.0,D,1,1
España,LaLiga,1995/1996,1996-05-04 00:00:00,Compostela,Ath Madrid,1.0,3.0,A,0.0,1.0,A,0,3
España,LaLiga,1995/1996,1996-05-04 00:00:00,Valencia,Sp Gijon,1.0,0.0,H,0.0,0.0,D,3,0
España,LaLiga,1995/1996,1996-05-05 00:00:00,Ath Bilbao,Albacete,2.0,2.0,D,1.0,0.0,H,1,1
España,LaLiga,1995/1996,1996-05-05 00:00:00,Barcelona,Sevilla,1.0,1.0,D,0.0,1.0,A,1,1
España,LaLiga,1995/1996,1996-05-05 00:00:00,Betis,Espanol,2.0,3.0,A,1.0,2.0,A,0,3
España,LaLiga,1995/1996,1996-05-05 00:00:00,Oviedo,Celta,1.0,1.0,D,0.0,1.0,A,1,1
España,LaLiga,1995/1996,1996-05-05 00:00:00,Real Madrid,La Coruna,1.0,0.0,H,0.0,0.0,D,3,0
España,LaLiga,1995/1996,1996-05-05 00:00:00,Salamanca,Santander,5.0,0.0,H,4.0,0.0,H,3,0
España,LaLiga,1995/1996,1996-05-05 00:00:00,Tenerife,Sociedad,1.0,0.0,H,0.0,0.0,D,3,0
España,LaLiga,1995/1996,1996-05-05 00:00:00,Vallecano,Valladolid,0.0,2.0,A,0.0,0.0,D,0,3
España,LaLiga,1995/1996,1996-05-05 00:00:00,Zaragoza,Merida,3.0,1.0,H,1.0,1.0,D,3,0
España,LaLiga,1995/1996,1996-05-08 00:00:00,Espanol,Oviedo,5.0,0.0,H,2.0,0.0,H,3,0
España,LaLiga,1995/1996,1996-05-12 00:00:00,Ath Madrid,Salamanca,2.0,1.0,H,1.0,0.0,H,3,0
España,LaLiga,1995/1996,1996-05-12 00:00:00,Celta,Betis,2.0,0.0,H,0.0,0.0,D,3,0
España,LaLiga,1995/1996,1996-05-12 00:00:00,La Coruna,Oviedo,0.0,4.0,A,0.0,1.0,A,0,3
España,LaLiga,1995/1996,1996-05-12 00:00:00,Merida,Vallecano,0.0,1.0,A,0.0,0.0,D,0,3
España,LaLiga,1995/1996,1996-05-12 00:00:00,Santander,Tenerife,1.0,2.0,A,1.0,0.0,H,0,3
España,LaLiga,1995/1996,1996-05-12 00:00:00,Sevilla,Valencia,1.0,2.0,A,0.0,1.0,A,0,3
España,LaLiga,1995/1996,1996-05-12 00:00:00,Sociedad,Albacete,8.0,1.0,H,3.0,1.0,H,3,0
España,LaLiga,1995/1996,1996-05-12 00:00:00,Sp Gijon,Compostela,2.0,1.0,H,1.0,1.0,D,3,0
España,LaLiga,1995/1996,1996-05-12 00:00:00,Valladolid,Real Madrid,0.0,3.0,A,0.0,0.0,D,0,3
España,LaLiga,1995/1996,1996-05-12 00:00:00,Zaragoza,Ath Bilbao,1.0,0.0,H,0.0,0.0,D,3,0
España,LaLiga,1995/1996,1996-05-15 00:00:00,Espanol,Barcelona,1.0,1.0,D,0.0,0.0,D,1,1
España,LaLiga,1995/1996,1996-05-18 00:00:00,Tenerife,Ath Madrid,1.0,1.0,D,0.0,0.0,D,1,1
España,LaLiga,1995/1996,1996-05-19 00:00:00,Albacete,Santander,2.0,2.0,D,0.0,2.0,A,1,1
España,LaLiga,1995/1996,1996-05-19 00:00:00,Barcelona,Celta,3.0,2.0,H,0.0,1.0,A,3,0
España,LaLiga,1995/1996,1996-05-19 00:00:00,Betis,La Coruna,1.0,0.0,H,1.0,0.0,H,3,0
España,LaLiga,1995/1996,1996-05-19 00:00:00,Compostela,Sevilla,0.0,0.0,D,0.0,0.0,D,1,1
España,LaLiga,1995/1996,1996-05-19 00:00:00,Oviedo,Valladolid,3.0,8.0,A,2.0,1.0,H,0,3
España,LaLiga,1995/1996,1996-05-19 00:00:00,Real Madrid,Merida,4.0,0.0,H,3.0,0.0,H,3,0
España,LaLiga,1995/1996,1996-05-19 00:00:00,Salamanca,Sp Gijon,3.0,0.0,H,3.0,0.0,H,3,0
España,LaLiga,1995/1996,1996-05-19 00:00:00,Sociedad,Ath Bilbao,2.0,2.0,D,2.0,1.0,H,1,1
España,LaLiga,1995/1996,1996-05-19 00:00:00,Valencia,Espanol,1.0,0.0,H,0.0,0.0,D,3,0
España,LaLiga,1995/1996,1996-05-19 00:00:00,Vallecano,Zaragoza,4.0,3.0,H,1.0,0.0,H,3,0
España,LaLiga,1995/1996,1996-05-25 00:00:00,Ath Bilbao,Vallecano,3.0,1.0,H,0.0,0.0,D,3,0
España,LaLiga,1995/1996,1996-05-25 00:00:00,Ath Madrid,Albacete,2.0,0.0,H,2.0,0.0,H,3,0
España,LaLiga,1995/1996,1996-05-25 00:00:00,Celta,Valencia,1.0,1.0,D,0.0,1.0,A,1,1
España,LaLiga,1995/1996,1996-05-25 00:00:00,Espanol,Compostela,0.0,0.0,D,0.0,0.0,D,1,1
España,LaLiga,1995/1996,1996-05-25 00:00:00,Santander,Sociedad,2.0,3.0,A,2.0,2.0,D,0,3
España,LaLiga,1995/1996,1996-05-25 00:00:00,Sevilla,Salamanca,3.0,1.0,H,1.0,0.0,H,3,0
España,LaLiga,1995/1996,1996-05-25 00:00:00,Sp Gijon,Tenerife,0.0,2.0,A,0.0,1.0,A,0,3
España,LaLiga,1995/1996,1996-05-25 00:00:00,Valladolid,Betis,3.0,1.0,H,2.0,0.0,H,3,0
España,LaLiga,1995/1996,1996-05-25 00:00:00,Zaragoza,Real Madrid,0.0,1.0,A,0.0,1.0,A,0,3
España,LaLiga,1995/1996,1996-05-26 00:00:00,La Coruna,Barcelona,2.0,2.0,D,1.0,0.0,H,1,1
España,LaLiga,1995/1996,1996-05-26 00:00:00,Merida,Oviedo,3.0,1.0,H,1.0,0.0,H,3,0
España,LaLiga,1996/1997,1996-08-31 00:00:00,La Coruna,Real Madrid,1.0,1.0,D,1.0,0.0,H,1,1
España,LaLiga,1996/1997,1996-09-01 00:00:00,Ath Madrid,Celta,2.0,0.0,H,0.0,0.0,D,3,0
España,LaLiga,1996/1997,1996-09-01 00:00:00,Betis,Ath Bilbao,3.0,0.0,H,1.0,0.0,H,3,0
España,LaLiga,1996/1997,1996-09-01 00:00:00,Hercules,Extremadura,2.0,1.0,H,1.0,0.0,H,3,0
España,LaLiga,1996/1997,1996-09-01 00:00:00,Oviedo,Barcelona,2.0,4.0,A,0.0,0.0,D,0,3
España,LaLiga,1996/1997,1996-09-01 00:00:00,Santander,Valencia,3.0,2.0,H,0.0,2.0,A,3,0
España,LaLiga,1996/1997,1996-09-01 00:00:00,Sociedad,Sevilla,1.0,0.0,H,1.0,0.0,H,3,0
España,LaLiga,1996/1997,1996-09-01 00:00:00,Tenerife,Compostela,6.0,0.0,H,3.0,0.0,H,3,0
España,LaLiga,1996/1997,1996-09-01 00:00:00,Vallecano,Valladolid,1.0,2.0,A,0.0,0.0,D,0,3
España,LaLiga,1996/1997,1996-09-01 00:00:00,Zaragoza,Logrones,2.0,2.0,D,1.0,0.0,H,1,1
España,LaLiga,1996/1997,1996-09-02 00:00:00,Espanol,Sp Gijon,2.0,3.0,A,2.0,0.0,H,0,3
España,LaLiga,1996/1997,1996-09-07 00:00:00,Barcelona,Espanol,2.0,1.0,H,0.0,0.0,D,3,0
España,LaLiga,1996/1997,1996-09-07 00:00:00,Compostela,Ath Madrid,3.0,1.0,H,1.0,1.0,D,3,0
España,LaLiga,1996/1997,1996-09-07 00:00:00,Logrones,Tenerife,0.0,1.0,A,0.0,1.0,A,0,3
España,LaLiga,1996/1997,1996-09-07 00:00:00,Valencia,Sociedad,0.0,1.0,A,0.0,1.0,A,0,3
España,LaLiga,1996/1997,1996-09-08 00:00:00,Ath Bilbao,Vallecano,3.0,2.0,H,0.0,1.0,A,3,0
España,LaLiga,1996/1997,1996-09-08 00:00:00,Celta,La Coruna,1.0,1.0,D,0.0,1.0,A,1,1
España,LaLiga,1996/1997,1996-09-08 00:00:00,Real Madrid,Hercules,3.0,0.0,H,2.0,0.0,H,3,0
España,LaLiga,1996/1997,1996-09-08 00:00:00,Sevilla,Zaragoza,1.0,2.0,A,0.0,1.0,A,0,3
España,LaLiga,1996/1997,1996-09-08 00:00:00,Sp Gijon,Santander,0.0,1.0,A,0.0,1.0,A,0,3
España,LaLiga,1996/1997,1996-09-08 00:00:00,Valladolid,Oviedo,0.0,1.0,A,0.0,0.0,D,0,3
España,LaLiga,1996/1997,1996-09-09 00:00:00,Extremadura,Betis,0.0,3.0,A,0.0,0.0,D,0,3
España,LaLiga,1996/1997,1996-09-14 00:00:00,Zaragoza,Valencia,1.0,1.0,D,1.0,1.0,D,1,1
España,LaLiga,1996/1997,1996-09-15 00:00:00,Ath Madrid,La Coruna,0.0,2.0,A,0.0,0.0,D,0,3
España,LaLiga,1996/1997,1996-09-15 00:00:00,Compostela,Logrones,1.0,2.0,A,1.0,1.0,D,0,3
España,LaLiga,1996/1997,1996-09-15 00:00:00,Espanol,Valladolid,1.0,0.0,H,1.0,0.0,H,3,0
España,LaLiga,1996/1997,1996-09-15 00:00:00,Hercules,Celta,0.0,2.0,A,0.0,2.0,A,0,3
España,LaLiga,1996/1997,1996-09-15 00:00:00,Oviedo,Ath Bilbao,2.0,0.0,H,0.0,0.0,D,3,0
España,LaLiga,1996/1997,1996-09-15 00:00:00,Santander,Barcelona,1.0,1.0,D,0.0,1.0,A,1,1
España,LaLiga,1996/1997,1996-09-15 00:00:00,Sociedad,Sp Gijon,1.0,1.0,D,1.0,1.0,D,1,1
España,LaLiga,1996/1997,1996-09-15 00:00:00,Tenerife,Sevilla,0.0,2.0,A,0.0,1.0,A,0,3
España,LaLiga,1996/1997,1996-09-15 00:00:00,Vallecano,Extremadura,3.0,0.0,H,2.0,0.0,H,3,0
España,LaLiga,1996/1997,1996-09-16 00:00:00,Betis,Real Madrid,1.0,1.0,D,1.0,1.0,D,1,1
España,LaLiga,1996/1997,1996-09-21 00:00:00,Ath Bilbao,Espanol,2.0,2.0,D,1.0,0.0,H,1,1
España,LaLiga,1996/1997,1996-09-21 00:00:00,Logrones,Ath Madrid,0.0,3.0,A,0.0,2.0,A,0,3
España,LaLiga,1996/1997,1996-09-21 00:00:00,Valencia,Tenerife,2.0,1.0,H,0.0,0.0,D,3,0
España,LaLiga,1996/1997,1996-09-21 00:00:00,Valladolid,Santander,3.0,0.0,H,1.0,0.0,H,3,0
España,LaLiga,1996/1997,1996-09-22 00:00:00,Barcelona,Sociedad,3.0,2.0,H,1.0,0.0,H,3,0
España,LaLiga,1996/1997,1996-09-22 00:00:00,Celta,Betis,0.0,2.0,A,0.0,0.0,D,0,3
España,LaLiga,1996/1997,1996-09-22 00:00:00,Extremadura,Oviedo,0.0,2.0,A,0.0,2.0,A,0,3
España,LaLiga,1996/1997,1996-09-22 00:00:00,La Coruna,Hercules,4.0,0.0,H,3.0,0.0,H,3,0
España,LaLiga,1996/1997,1996-09-22 00:00:00,Real Madrid,Vallecano,1.0,0.0,H,1.0,0.0,H,3,0
España,LaLiga,1996/1997,1996-09-22 00:00:00,Sp Gijon,Zaragoza,2.0,0.0,H,2.0,0.0,H,3,0
España,LaLiga,1996/1997,1996-09-23 00:00:00,Sevilla,Compostela,0.0,1.0,A,0.0,0.0,D,0,3
España,LaLiga,1996/1997,1996-09-28 00:00:00,Betis,La Coruna,1.0,2.0,A,1.0,0.0,H,0,3
España,LaLiga,1996/1997,1996-09-28 00:00:00,Espanol,Extremadura,5.0,1.0,H,3.0,0.0,H,3,0
España,LaLiga,1996/1997,1996-09-28 00:00:00,Santander,Ath Bilbao,1.0,2.0,A,1.0,0.0,H,0,3
España,LaLiga,1996/1997,1996-09-28 00:00:00,Sociedad,Valladolid,0.0,0.0,D,0.0,0.0,D,1,1
España,LaLiga,1996/1997,1996-09-29 00:00:00,Compostela,Valencia,0.0,3.0,A,0.0,0.0,D,0,3
España,LaLiga,1996/1997,1996-09-29 00:00:00,Logrones,Sevilla,2.0,0.0,H,1.0,0.0,H,3,0
España,LaLiga,1996/1997,1996-09-29 00:00:00,Oviedo,Real Madrid,2.0,3.0,A,1.0,3.0,A,0,3
España,LaLiga,1996/1997,1996-09-29 00:00:00,Tenerife,Sp Gijon,6.0,0.0,H,3.0,0.0,H,3,0
España,LaLiga,1996/1997,1996-09-29 00:00:00,Vallecano,Celta,3.0,0.0,H,1.0,0.0,H,3,0
España,LaLiga,1996/1997,1996-09-29 00:00:00,Zaragoza,Barcelona,3.0,5.0,A,2.0,1.0,H,0,3
España,LaLiga,1996/1997,1996-09-30 00:00:00,Ath Madrid,Hercules,3.0,0.0,H,1.0,0.0,H,3,0
España,LaLiga,1996/1997,1996-10-01 00:00:00,Real Madrid,Espanol,2.0,0.0,H,2.0,0.0,H,3,0
España,LaLiga,1996/1997,1996-10-02 00:00:00,Ath Bilbao,Sociedad,1.0,3.0,A,1.0,2.0,A,0,3
España,LaLiga,1996/1997,1996-10-02 00:00:00,Barcelona,Tenerife,1.0,1.0,D,0.0,0.0,D,1,1
